run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
baseline_c_3,10,16,3,5,303,128,10,1,0,0,384.8313,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,621.59,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,0.0048,0.1792,195.357,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,621.6326,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,0.506,17.7203,400.9691,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,621.8778,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,1.0121,35.4342,163.4855,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,622.0399,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,1.5143,53.011,414.5148,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,621.8663,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,2.0143,70.5109,451.5947,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,621.8562,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,2.5202,88.2184,155.3338,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,621.9919,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,3.0203,105.7204,161.6358,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,622.0616,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,3.5221,123.2835,494.8964,441,0,0,0,0,0,188,188,658.602,0.421,0.0255,960.2889,0.4175,0.0451,27024,0.2394,622.0352,27.5625
baseline_c_3,10,16,3,5,303,128,10,1,4.0243,140.8621,236.3368,462,21,21,8,8,0,196,196,629.6849,0.421,0.0254,35.3823,0.4187,0.0305,28600,0.2418,641.9244,28.875
baseline_c_3,10,16,3,5,303,128,10,1,4.5259,158.4172,387.8725,462,21,21,8,8,0,196,196,629.6849,0.421,0.0254,35.3823,0.4187,0.0305,28600,0.2418,642.119,28.875
