run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
largerGrid_a_2,10,32,3,5,0,128,10,1,0,0,1.0096,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,674.9389,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,0.005,0.1862,187.9846,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,674.9919,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,0.5063,17.7341,290.7188,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,673.1876,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,1.0078,35.2855,304.0862,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,670.8078,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,1.5085,52.8116,282.7854,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,668.1482,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,2.0105,70.3795,313.1566,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,667.5851,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,2.5125,87.949,337.2255,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,667.4001,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,3.0144,105.5188,358.1287,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,667.4664,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,3.5168,123.0999,328.4027,441,0,0,0,0,0,272,272,929.2579,1.6474,0.1026,1535.474,1.5657,0.0648,133419,0.2954,667.4603,27.5625
largerGrid_a_2,10,32,3,5,0,128,10,1,4.0201,140.7155,262.5419,462,21,21,18,18,0,290,290,888.9251,1.6487,0.1032,75.8457,1.5907,0.0544,141724,0.2996,689.1639,28.875
largerGrid_a_2,10,32,3,5,0,128,10,1,4.5201,158.2178,258.8271,462,21,21,18,18,0,290,290,888.9251,1.6487,0.1032,75.8457,1.5907,0.0544,141724,0.2996,688.9999,28.875
largerGrid_a_2,10,32,3,5,0,128,10,1,5.0228,175.8123,287.1294,462,21,21,18,18,0,290,290,888.9251,1.6487,0.1032,75.8457,1.5907,0.0544,141724,0.2996,689.6333,28.875
largerGrid_a_2,10,32,3,5,0,128,10,1,5.5233,193.3277,304.6884,462,21,21,18,18,0,290,290,888.9251,1.6487,0.1032,75.8457,1.5907,0.0544,141724,0.2996,689.5564,28.875
largerGrid_a_2,10,32,3,5,0,128,10,1,6.0258,210.915,301.3258,462,21,21,18,18,0,290,290,888.9251,1.6487,0.1032,75.8457,1.5907,0.0544,141724,0.2996,689.3828,28.875
