run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
denseWFC_a_3,10,16,3,5,0,128,10,2,0,0,286.9921,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,633.9752,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,0.0052,0.1912,183.0454,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,633.1409,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,0.5074,17.7673,279.1639,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,631.6556,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,1.0097,35.3481,232.4906,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,629.2028,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,1.51,52.8574,245.7455,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,628.6979,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,2.0106,70.3811,289.3763,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,628.8505,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,2.5124,87.9452,303.9976,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,628.9863,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,3.0153,105.5471,307.1804,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,628.9011,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,3.5172,123.1102,300.782,441,0,0,0,0,0,188,316,694.4358,0.4246,0.0284,1008.908,0.4079,0.0215,28597,0.2533,628.8869,27.5625
denseWFC_a_3,10,16,3,5,0,128,10,2,4.0205,140.727,273.7163,462,21,21,16,16,0,198,332,663.8889,0.4246,0.0283,36.4771,0.4148,0.0162,30240,0.2557,649.0967,28.875
denseWFC_a_3,10,16,3,5,0,128,10,2,4.5228,158.3085,301.7274,462,21,21,16,16,0,198,332,663.8889,0.4246,0.0283,36.4771,0.4148,0.0162,30240,0.2557,649.4066,28.875
denseWFC_a_3,10,16,3,5,0,128,10,2,5.0251,175.8901,285.1169,462,21,21,16,16,0,198,332,663.8889,0.4246,0.0283,36.4771,0.4148,0.0162,30240,0.2557,649.3317,28.875
denseWFC_a_3,10,16,3,5,0,128,10,2,5.5261,193.4222,293.578,462,21,21,16,16,0,198,332,663.8889,0.4246,0.0283,36.4771,0.4148,0.0162,30240,0.2557,648.9642,28.875
denseWFC_a_3,10,16,3,5,0,128,10,2,6.0284,211.0038,280.5606,462,21,21,16,16,0,198,332,663.8889,0.4246,0.0283,36.4771,0.4148,0.0162,30240,0.2557,649.1217,28.875
denseWFC_a_3,10,16,3,5,0,128,10,2,6.5287,228.5144,306.5761,462,21,21,16,16,0,198,332,663.8889,0.4246,0.0283,36.4771,0.4148,0.0162,30240,0.2557,649.1135,28.875
denseWFC_a_3,10,16,3,5,0,128,10,2,7.0312,246.1033,324.0397,462,21,21,16,16,0,198,332,663.8889,0.4246,0.0283,36.4771,0.4148,0.0162,30240,0.2557,649.092,28.875
denseWFC_a_3,10,16,3,5,0,128,10,2,7.5336,263.6872,269.7751,483,42,42,28,28,0,206,344,635.9782,0.4246,0.0281,35.9383,0.4053,0.0086,31854,0.2576,669.092,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,8.0336,281.1876,277.8807,483,42,42,28,28,0,206,344,635.9782,0.4246,0.0281,35.9383,0.4053,0.0086,31854,0.2576,669.2433,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,8.5344,298.7153,271.4533,483,42,42,28,28,0,206,344,635.9782,0.4246,0.0281,35.9383,0.4053,0.0086,31854,0.2576,669.3325,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,9.0367,316.2938,299.0803,483,42,42,28,28,0,206,344,635.9782,0.4246,0.0281,35.9383,0.4053,0.0086,31854,0.2576,669.1075,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,9.5381,333.8444,312.2804,483,42,42,28,28,0,206,344,635.9782,0.4246,0.0281,35.9383,0.4053,0.0086,31854,0.2576,669.0866,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,10.0387,351.3663,317.2925,483,42,42,28,28,0,206,344,635.9782,0.4246,0.0281,35.9383,0.4053,0.0086,31854,0.2576,668.9941,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,10.5402,368.9185,300.8763,483,42,42,28,28,0,206,344,635.9782,0.4246,0.0281,35.9383,0.4053,0.0086,31854,0.2576,668.9515,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,11.0415,386.4642,285.3474,483,63,63,46,46,0,209,347,610.564,0.4247,0.0281,49.9401,0.4101,0.0114,32104,0.2596,669.2649,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,11.5421,403.9852,294.2006,483,63,63,46,46,0,209,347,610.564,0.4247,0.0281,49.9401,0.4101,0.0114,32104,0.2596,669.2318,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,12.0422,421.4857,291.6196,483,63,63,46,46,0,209,347,610.564,0.4247,0.0281,49.9401,0.4101,0.0114,32104,0.2596,669.0557,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,12.5427,439.0044,297.4531,483,63,63,46,46,0,209,347,610.564,0.4247,0.0281,49.9401,0.4101,0.0114,32104,0.2596,669.106,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,13.0427,456.5059,286.8481,483,63,63,46,46,0,209,347,610.564,0.4247,0.0281,49.9401,0.4101,0.0114,32104,0.2596,668.5961,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,13.5436,474.0361,317.2757,483,63,63,46,46,0,209,347,610.564,0.4247,0.0281,49.9401,0.4101,0.0114,32104,0.2596,668.9158,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,14.0454,491.6004,359.2599,483,63,63,46,46,0,209,347,610.564,0.4247,0.0281,49.9401,0.4101,0.0114,32104,0.2596,669.0663,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,14.5524,508.2908,249.1746,483,84,84,61,61,0,206,342,587.0515,0.4248,0.0279,36.7622,0.412,0.0095,31425,0.2541,670.2443,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,15.0536,526.8873,286.9543,483,84,84,61,61,0,206,342,587.0515,0.4248,0.0279,36.7622,0.412,0.0095,31425,0.2541,669.5933,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,15.555,544.4364,299.1697,483,84,84,61,61,0,206,342,587.0515,0.4248,0.0279,36.7622,0.412,0.0095,31425,0.2541,669.7345,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,16.0574,562.0173,301.3523,483,84,84,61,61,0,206,342,587.0515,0.4248,0.0279,36.7622,0.412,0.0095,31425,0.2541,669.6433,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,16.5598,579.6014,312.5652,483,84,84,61,61,0,206,342,587.0515,0.4248,0.0279,36.7622,0.412,0.0095,31425,0.2541,669.6136,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,17.0613,597.1545,318.0619,483,84,84,61,61,0,206,342,587.0515,0.4248,0.0279,36.7622,0.412,0.0095,31425,0.2541,669.601,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,17.5623,614.6926,324.5392,483,84,84,61,61,0,206,342,587.0515,0.4248,0.0279,36.7622,0.412,0.0095,31425,0.2541,669.5913,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,18.0632,632.2239,314.9234,483,84,84,61,61,0,206,342,587.0515,0.4248,0.0279,36.7622,0.412,0.0095,31425,0.2541,669.5826,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,18.5638,649.7449,289.1706,483,105,105,79,79,0,203,337,565.35,0.4245,0.0278,36.8328,0.4177,0.0076,30921,0.2501,669.6027,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,19.0671,667.3571,284.6874,483,105,105,79,79,0,203,337,565.35,0.4245,0.0278,36.8328,0.4177,0.0076,30921,0.2501,669.5912,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,19.5691,684.9263,285.4289,483,105,105,79,79,0,203,337,565.35,0.4245,0.0278,36.8328,0.4177,0.0076,30921,0.2501,669.579,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,20.0708,702.4872,316.6729,483,105,105,79,79,0,203,337,565.35,0.4245,0.0278,36.8328,0.4177,0.0076,30921,0.2501,669.5729,30.1875
denseWFC_a_3,10,16,3,5,0,128,10,2,20.5727,720.0559,305.6391,483,105,105,79,79,0,203,337,565.35,0.4245,0.0278,36.8328,0.4177,0.0076,30921,0.2501,669.5649,30.1875
