run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
largerFootprint_a_2,10,16,5,7,0,128,10,1,0,0,396.7009,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,619.6924,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,0.0043,0.163,214.7689,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,619.7348,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,0.5046,17.6727,410.9096,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,619.9354,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,1.0046,35.1732,430.6169,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,620.3176,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,1.5058,52.7159,391.9967,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,620.1502,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,2.0061,70.2244,421.3781,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,619.9745,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,2.5061,87.7274,431.0886,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,619.9624,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,3.0063,105.2338,407.4702,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,619.9496,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,3.5121,122.9357,164.6441,441,0,0,0,0,0,72,72,628.7147,0.4286,0.0223,927.7489,0.4048,0.0069,28597,0.2533,619.9363,27.5625
largerFootprint_a_2,10,16,5,7,0,128,10,1,4.0125,140.4498,403.3885,462,21,21,3,3,0,75,75,601.1277,0.4284,0.0222,35.3832,0.4072,0.0076,30240,0.2557,639.6136,28.875
largerFootprint_a_2,10,16,5,7,0,128,10,1,4.5132,157.9752,417.9147,462,21,21,3,3,0,75,75,601.1277,0.4284,0.0222,35.3832,0.4072,0.0076,30240,0.2557,639.7723,28.875
largerFootprint_a_2,10,16,5,7,0,128,10,1,5.0148,175.5312,435.0584,462,21,21,3,3,0,75,75,601.1277,0.4284,0.0222,35.3832,0.4072,0.0076,30240,0.2557,639.7676,28.875
largerFootprint_a_2,10,16,5,7,0,128,10,1,5.5167,193.0975,437.3575,462,21,21,3,3,0,75,75,601.1277,0.4284,0.0222,35.3832,0.4072,0.0076,30240,0.2557,639.7636,28.875
largerFootprint_a_2,10,16,5,7,0,128,10,1,6.0175,210.6261,433.5338,462,21,21,3,3,0,75,75,601.1277,0.4284,0.0222,35.3832,0.4072,0.0076,30240,0.2557,639.6131,28.875
largerFootprint_a_2,10,16,5,7,0,128,10,1,6.5182,228.1505,451.094,462,21,21,3,3,0,75,75,601.1277,0.4284,0.0222,35.3832,0.4072,0.0076,30240,0.2557,639.6056,28.875
largerFootprint_a_2,10,16,5,7,0,128,10,1,7.02,245.7118,441.1035,462,21,21,3,3,0,75,75,601.1277,0.4284,0.0222,35.3832,0.4072,0.0076,30240,0.2557,639.6332,28.875
largerFootprint_a_2,10,16,5,7,0,128,10,1,7.5203,263.2239,416.1536,483,42,42,6,6,0,78,78,575.9622,0.4282,0.0219,36.7289,0.4091,0.0076,31854,0.2576,659.6915,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,8.0205,280.7294,167.8427,483,42,42,6,6,0,78,78,575.9622,0.4282,0.0219,36.7289,0.4091,0.0076,31854,0.2576,660.0129,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,8.5207,298.2366,157.0372,483,42,42,6,6,0,78,78,575.9622,0.4282,0.0219,36.7289,0.4091,0.0076,31854,0.2576,659.8461,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,9.0224,315.7959,480.7981,483,42,42,6,6,0,78,78,575.9622,0.4282,0.0219,36.7289,0.4091,0.0076,31854,0.2576,660.1297,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,9.5285,333.5093,161.5585,483,42,42,6,6,0,78,78,575.9622,0.4282,0.0219,36.7289,0.4091,0.0076,31854,0.2576,659.8758,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,10.029,351.0255,175.3848,483,42,42,6,6,0,78,78,575.9622,0.4282,0.0219,36.7289,0.4091,0.0076,31854,0.2576,659.8698,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,10.531,368.5949,446.1547,483,42,42,6,6,0,78,78,575.9622,0.4282,0.0219,36.7289,0.4091,0.0076,31854,0.2576,659.5314,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,11.031,386.0984,426.4771,483,63,63,10,10,0,78,78,552.7858,0.4279,0.0219,33.5903,0.412,0.0057,32104,0.2596,660.076,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,11.5321,403.636,437.278,483,63,63,10,10,0,78,78,552.7858,0.4279,0.0219,33.5903,0.412,0.0057,32104,0.2596,660.3975,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,12.037,421.3072,166.8358,483,63,63,10,10,0,78,78,552.7858,0.4279,0.0219,33.5903,0.412,0.0057,32104,0.2596,660.228,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,12.5372,438.8133,165.3086,483,63,63,10,10,0,78,78,552.7858,0.4279,0.0219,33.5903,0.412,0.0057,32104,0.2596,660.2165,30.1875
largerFootprint_a_2,10,16,5,7,0,128,10,1,13.0392,456.3844,456.4559,483,63,63,10,10,0,78,78,552.7858,0.4279,0.0219,33.5903,0.412,0.0057,32104,0.2596,660.2071,30.1875
