run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
largerFootprint_a_1,10,16,5,7,0,128,10,1,0,0,168.5926,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,624.1566,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,0.0041,0.1513,231.3766,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,624.1993,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,0.5065,17.7347,400.9088,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,621.3995,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,1.0086,35.3093,389.7686,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,620.247,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,1.5093,52.8356,408.3646,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,620.249,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,2.0099,70.356,422.714,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,620.2443,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,2.5102,87.8637,427.1527,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,620.0734,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,3.0103,105.3703,440.0924,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,620.2193,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,3.5104,122.8738,428.7321,441,0,0,0,0,0,72,72,624.062,0.4132,0.0216,915.5606,0.3903,0.0062,28597,0.2533,620.2092,27.5625
largerFootprint_a_1,10,16,5,7,0,128,10,1,4.0116,140.4159,436.451,462,21,21,3,3,0,75,75,596.6752,0.4135,0.0214,35.1343,0.3986,0.0076,30240,0.2557,640.048,28.875
