run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
largerRadius_a_2,16,16,3,5,0,128,16,1,0,0,198.8813,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1251.776,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,0.0056,0.2157,162.2861,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1251.638,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,0.5094,17.8491,209.3382,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1250.876,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,1.0122,35.445,210.6187,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1248.857,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,1.5147,53.0321,222.422,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1247.223,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,2.0187,70.6718,220.9029,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1245.379,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,2.5222,88.2967,220.3654,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1243.323,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,3.0236,105.8466,220.2057,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1242.657,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,3.5274,123.4771,225.0077,1089,0,0,0,0,0,487,487,1177.994,0.4242,0.0237,1961.813,0.4261,0.0327,76565,0.2746,1242.828,68.0625
largerRadius_a_2,16,16,3,5,0,128,16,1,4.0311,141.1059,207.5658,1122,33,33,15,15,0,502,502,1144.332,0.4241,0.0236,55.6307,0.4215,0.0286,78841,0.2745,1274.224,70.125
largerRadius_a_2,16,16,3,5,0,128,16,1,4.534,158.7088,207.8732,1122,33,33,15,15,0,502,502,1144.332,0.4241,0.0236,55.6307,0.4215,0.0286,78841,0.2745,1274.221,70.125
largerRadius_a_2,16,16,3,5,0,128,16,1,5.0372,176.3228,217.0001,1122,33,33,15,15,0,502,502,1144.332,0.4241,0.0236,55.6307,0.4215,0.0286,78841,0.2745,1273.986,70.125
