run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
denseWFC_a_1,10,16,3,5,0,128,10,2,0,0,287.1844,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,632.6459,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,0.0047,0.1793,195.2267,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,632.3007,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,0.5076,17.7788,282.0311,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,630.959,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,1.0109,35.3936,277.8453,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,628.3866,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,1.5122,52.9416,296.4171,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,628.5315,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,2.0133,70.4804,293.3053,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,628.5113,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,2.5162,88.079,310.4666,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,628.4807,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,3.0191,105.6828,316.9908,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,628.5727,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,3.5207,123.2399,303.4172,441,0,0,0,0,0,188,316,653.4088,0.4375,0.0276,968.7762,0.3822,0.0176,28597,0.2533,628.3857,27.5625
denseWFC_a_1,10,16,3,5,0,128,10,2,4.0231,140.8221,280.364,462,21,21,16,16,0,198,332,624.7159,0.437,0.0275,36.1881,0.4034,0.0172,30240,0.2557,649.0601,28.875
denseWFC_a_1,10,16,3,5,0,128,10,2,4.5245,158.371,289.6627,462,21,21,16,16,0,198,332,624.7159,0.437,0.0275,36.1881,0.4034,0.0172,30240,0.2557,648.8939,28.875
denseWFC_a_1,10,16,3,5,0,128,10,2,5.026,175.9248,276.7496,462,21,21,16,16,0,198,332,624.7159,0.437,0.0275,36.1881,0.4034,0.0172,30240,0.2557,648.9683,28.875
denseWFC_a_1,10,16,3,5,0,128,10,2,5.5279,193.4883,292.8222,462,21,21,16,16,0,198,332,624.7159,0.437,0.0275,36.1881,0.4034,0.0172,30240,0.2557,648.7702,28.875
denseWFC_a_1,10,16,3,5,0,128,10,2,6.0316,211.1193,259.7234,462,21,21,16,16,0,198,332,624.7159,0.437,0.0275,36.1881,0.4034,0.0172,30240,0.2557,648.2725,28.875
