run_id,run_label,started_utc,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,duration_seconds,move_speed_world_units_per_second,distance_world,sample_count,generated_chunks,analyzed_chunks,wfc_chunk_generation_events,wfc_chunks_with_buildings,wfc_chunks_without_buildings,wfc_chunk_success_rate,wfc_solver_attempts,wfc_solver_successes,wfc_solver_failures,wfc_solver_success_rate,avg_chunk_generation_ms,min_chunk_generation_ms,max_chunk_generation_ms,avg_analysis_ms,min_analysis_ms,max_analysis_ms,avg_wfc_ms,min_wfc_ms,max_wfc_ms,final_active_chunks,final_active_building_blueprints,final_visible_buildable_ratio,peak_allocated_memory_mb,peak_gpu_texture_mb,cpu,gpu,system_memory_mb,unity_version,platform,samples_file
20260503_133135_largerRadius_a_2,largerRadius_a_2,2026-05-03T13:31:35.5674360Z,16,16,3,5,0,128,16,1,60,35,2100.163,122,528,528,528,246,282,0.4659,246,246,0,1,804.8124,11.2486,1961.813,0.4226,0.3648,0.9528,0.023,0.0074,1.5161,1155,518,0.266,1310.056,72.1875,Apple M4 Pro,Apple M4 Pro,24576,2022.3.62f2,OSXEditor,/Users/egemenaybir/Documents/Unity Projects/HybridGen/BenchmarkResults/samples_20260503_133135_largerRadius_a_2.csv
