run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
largerGrid_a_3,10,32,3,5,0,128,10,1,0,0,304.4526,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,665.0821,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,0.0045,0.1692,206.8876,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,664.7584,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,0.5078,17.7834,307.444,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,665.5066,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,1.0085,35.3088,185.6522,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,665.6559,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,1.5086,52.8115,182.9185,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,665.6437,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,2.0112,70.4038,315.7105,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,665.4811,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,2.5142,88.0098,290.8139,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,665.1394,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,3.0155,105.5523,297.3609,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,664.8381,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,3.5179,123.1372,335.2751,441,0,0,0,0,0,272,272,935.0438,1.6694,0.1064,1573.157,1.59,0.0632,133419,0.2954,665.3493,27.5625
largerGrid_a_3,10,32,3,5,0,128,10,1,4.0202,140.718,305.8922,462,21,21,18,18,0,290,290,894.1821,1.6691,0.1065,64.0583,1.5984,0.0563,141724,0.2996,687.7891,28.875
