run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
largerRadius_a_1,16,16,3,5,0,128,16,1,0,0,209.8122,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1252.061,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,0.0057,0.2175,160.9518,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1251.922,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,0.5075,17.7799,215.4495,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1250.9,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,1.0098,35.3627,220.6186,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1249.03,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,1.5138,53.0004,216.6026,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1247.292,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,2.0171,70.6179,227.8531,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1245.472,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,2.5214,88.2681,217.3795,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1243.588,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,3.0236,105.8435,229.2198,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1241.826,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,3.5245,123.3752,223.4117,1089,0,0,0,0,0,487,487,1235.303,0.4168,0.0232,2004.662,0.4237,0.0298,76565,0.2746,1241.812,68.0625
largerRadius_a_1,16,16,3,5,0,128,16,1,4.0257,140.9187,211.2806,1122,33,33,15,15,0,502,502,1199.968,0.417,0.0232,56.1905,0.4253,0.0277,78841,0.2745,1273.277,70.125
