run_label,view_distance,cells_per_axis,min_footprint_cells,max_footprint_cells,seed,chunk_size,building_chunk_radius,max_buildings_per_chunk,elapsed_seconds,distance_world,fps,active_chunks,generated_chunks_delta,analyzed_chunks_delta,wfc_attempts_delta,wfc_successes_delta,wfc_failures_delta,active_building_chunks,active_building_blueprints,avg_chunk_generation_ms,avg_analysis_ms,avg_wfc_ms,last_chunk_generation_ms,last_analysis_ms,last_wfc_ms,visible_buildable_cells,visible_buildable_ratio,allocated_memory_mb,gpu_texture_mb
baseline_a_2,10,16,3,5,0,128,10,1,0,0,385.9949,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,641.7625,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,0.004,0.1513,231.3454,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,641.8052,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,0.5042,17.6584,366.6418,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,639.1948,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,1.0051,35.1885,384.0861,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,636.1151,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,1.5065,52.7375,419.8447,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,632.9853,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,2.0072,70.2632,434.1535,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,629.8664,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,2.5089,87.8214,410.0251,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,626.8014,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,3.0098,105.3532,417.7254,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,623.4455,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,3.5102,122.8671,424.5533,441,0,0,0,0,0,188,188,646.9295,0.4257,0.0262,1003.848,0.3943,0.0191,28597,0.2533,620.2115,27.5625
baseline_a_2,10,16,3,5,0,128,10,1,4.0112,140.4016,382.94,462,21,21,10,10,0,198,198,618.4556,0.4255,0.0261,33.7505,0.4005,0.0181,30240,0.2557,639.8975,28.875
baseline_a_2,10,16,3,5,0,128,10,1,4.5125,157.948,388.5381,462,21,21,10,10,0,198,198,618.4556,0.4255,0.0261,33.7505,0.4005,0.0181,30240,0.2557,639.8914,28.875
baseline_a_2,10,16,3,5,0,128,10,1,5.0141,175.5035,418.4247,462,21,21,10,10,0,198,198,618.4556,0.4255,0.0261,33.7505,0.4005,0.0181,30240,0.2557,639.8881,28.875
baseline_a_2,10,16,3,5,0,128,10,1,5.5147,193.0261,397.5286,462,21,21,10,10,0,198,198,618.4556,0.4255,0.0261,33.7505,0.4005,0.0181,30240,0.2557,639.8738,28.875
baseline_a_2,10,16,3,5,0,128,10,1,6.0163,210.5809,398.1948,462,21,21,10,10,0,198,198,618.4556,0.4255,0.0261,33.7505,0.4005,0.0181,30240,0.2557,639.7726,28.875
baseline_a_2,10,16,3,5,0,128,10,1,6.5183,228.1504,421.3482,462,21,21,10,10,0,198,198,618.4556,0.4255,0.0261,33.7505,0.4005,0.0181,30240,0.2557,639.9394,28.875
baseline_a_2,10,16,3,5,0,128,10,1,7.0192,245.6826,381.6976,462,21,21,10,10,0,198,198,618.4556,0.4255,0.0261,33.7505,0.4005,0.0181,30240,0.2557,639.7605,28.875
baseline_a_2,10,16,3,5,0,128,10,1,7.5206,263.2317,354.1494,483,42,42,18,18,0,206,206,592.4382,0.4254,0.0258,33.392,0.4091,0.0095,31854,0.2576,659.8453,30.1875
baseline_a_2,10,16,3,5,0,128,10,1,8.0217,280.7698,371.4251,483,42,42,18,18,0,206,206,592.4382,0.4254,0.0258,33.392,0.4091,0.0095,31854,0.2576,660.162,30.1875
baseline_a_2,10,16,3,5,0,128,10,1,8.5224,298.2945,398.0892,483,42,42,18,18,0,206,206,592.4382,0.4254,0.0258,33.392,0.4091,0.0095,31854,0.2576,659.9911,30.1875
baseline_a_2,10,16,3,5,0,128,10,1,9.0235,315.8333,393.4234,483,42,42,18,18,0,206,206,592.4382,0.4254,0.0258,33.392,0.4091,0.0095,31854,0.2576,659.8661,30.1875
